label,Z_true,A_true,sign,R_true,beta_true,R_tracker,Z_trk,tracker_pitch_deg,tracker_sigma_R,tracker_n_hits,tracker_mode,beta_tof,Z_tof,beta_rich,Z_rich,TRD_e_like,E_ecal,E_over_p,shower_shape
C,6.0,12.0,1.0,1.3147331846275623,0.5737998091307052,1.3433118619716,5.883098425231191,69.20567286727835,0.14919867027135306,7.0,week1_fullsim,0.5535689771628778,6.012942665792493,0.5738692330610029,6.038985165737346,0.20240122957233525,2.8321133304666044,0.41827572664562274,0.3142118853232724
Fe,26.0,56.0,1.0,18.25122917931531,0.9939256259746342,6.087245621058016,26.03630574455561,30.540615223326057,5.4753687537945925,7.0,week1_fullsim,0.9700567264630537,26.041135344694105,0.9940648548283996,26.00239371439412,0.2402210293101813,196.32162106230416,0.3860038658733762,0.12171552583742838
C,6.0,12.0,1.0,175.45337602501343,0.999942809108392,14.19999517719215,6.086867194801556,69.36616202199268,52.636012807504024,7.0,week1_fullsim,0.9972095953403011,5.942344395660514,0.999999,6.025032213651278,0.16222022604867167,710.2599412313165,0.6934926742706972,0.2914203285800505
e+,1.0,0.0,1.0,83.71637131081512,0.9999999999813711,62.247935672953304,1.2004442355546332,59.47570338504827,25.114911393244537,7.0,week1_fullsim,0.9861254496209272,1.3733333298469925,0.999999,1.3685923543212444,0.8780904784137845,92.24769168577232,1.0,0.9248255542090261
O,8.0,16.0,1.0,1.9342892302123367,0.7177390840462742,1.661114612854587,7.982277995973927,64.16788252886076,0.410113105929084,7.0,week1_fullsim,0.6828573735845835,7.968779629862036,0.7179679388636485,7.902090274163806,0.16780081395423962,4.6912712583709055,0.3269196402207689,0.14059728668771293
Fe,26.0,56.0,1.0,68.26870112067805,0.999562146967926,21.836119302791854,25.910442884094156,51.58625675243384,20.480610336203412,7.0,week1_fullsim,0.999999,26.015145267564105,0.9994008713666664,26.011904452213376,0.24983312861426954,789.4688205009646,0.4464827487352653,0.1404694976646738
e-,1.0,0.0,-1.0,8.83954418419296,0.9999999983291007,2.755019768223958,0.7644799656713018,54.971482296096255,2.651863255257888,7.0,week1_fullsim,0.951062336053295,1.2345975895030095,0.9989297809631701,0.7276006678507385,0.6741158216068155,9.126283921619857,1.0,0.8918125321701741
e-,1.0,0.0,-1.0,170.8408599864043,0.9999999999955268,8.762308103402255,1.3295777998103016,33.655269910721266,51.25225799592129,7.0,week1_fullsim,0.9896249221133402,0.9908488025389386,0.999999,1.0553126962354986,0.8785283700915708,166.09856676724914,0.9544426757820386,0.6516007552587718
O,8.0,16.0,1.0,26.23518524534051,0.9974516636543221,171.03244260424248,8.035806304902591,76.87746591639194,7.870555573602153,7.0,week1_fullsim,0.999999,8.139857793672695,0.997835800318911,8.011169681474312,0.1337759725480333,152.8332545325022,0.6964369267963714,0.163873862556769
C,6.0,12.0,1.0,22.87582229285008,0.9966522806537348,808.1369366530747,6.0514653823912585,76.81472966613029,6.862746687855024,7.0,week1_fullsim,0.999999,5.961773645622204,0.995565698024366,6.1146195290626055,0.08725262265091632,69.78623930412094,0.6558430399478288,0.0
C,6.0,12.0,1.0,1.0509429975428837,0.4886310709084398,1.0244956743731588,6.093001575978457,66.00192620029381,0.06359002276680788,7.0,week1_fullsim,0.48127751083877435,5.770429911335025,0.4895787986762567,6.000596832520798,0.08651055260274203,2.0811393606697663,0.3108043601762368,0.20271411521853705
e-,1.0,0.0,-1.0,4.153637171250274,0.9999999924324917,86.08847956071605,1.5006934788978081,67.51040636917531,1.2460911513750823,7.0,week1_fullsim,0.999999,0.7255718332826857,0.999999,0.9389667208093971,0.7007240381507942,3.5986797676359648,1.0,0.8012534325057927
C,6.0,12.0,1.0,10.530340209570106,0.9844901855970355,9.813657520075,5.9003987659214205,40.9496514114011,3.159102062871032,7.0,week1_fullsim,0.9827517356582062,6.062753062076128,0.9843313109859647,5.959037008799011,0.07176193695572385,43.70729958161517,0.6992897786092767,0.17449228536141576
C,6.0,12.0,1.0,62.120234135683035,0.9995440425597817,12.82909782572699,6.111664000376615,72.11684234534502,18.63607024070491,7.0,week1_fullsim,0.999999,5.903262877287819,0.9999047853938089,5.862656974112972,0.19135259170031568,198.7718978556062,0.4691970768597611,0.341827957102012
Si,14.0,28.0,1.0,19.41896586054641,0.9953633248856747,41.14090006000601,14.04229037140033,61.52360324796738,5.825689758163923,7.0,week1_fullsim,0.999999,13.83143875926592,0.9952282643667577,13.957034703225645,0.04650908186314784,162.9007488241708,0.4941680859356978,0.2787157343200822
He,2.0,4.0,1.0,129.37260474750988,0.9998948196973736,98.3477735518682,2.007209718393702,70.03661605742408,38.81178142425296,7.0,week1_fullsim,0.999999,1.6693812677156699,0.9999289891546134,2.0854937772882676,0.29288959137864734,65.61342481128402,0.2506841170044364,0.16232943659663557
p,1.0,1.0,1.0,1.2164373610501706,0.7918208034808402,1.0561571028680217,0.8407976998717408,46.92596611890269,0.11403159170279153,7.0,week1_fullsim,0.7901490466687084,1.060985167111747,0.7903559347819729,0.8322748682837771,0.13603703987733543,0.3511551993793779,0.30665199587223746,0.34663262269728756
e-,1.0,0.0,-1.0,6.307186423050162,0.9999999967179992,46.82594656182674,1.2512982672512292,69.40973453009585,1.8921559269150485,7.0,week1_fullsim,0.999999,1.4040668356740942,0.9981997412292303,0.6610045326226655,0.7620620280351715,6.137069922266722,1.0,0.736156524565864
C,6.0,12.0,1.0,30.220516380502524,0.998077660352418,9.115717486672514,6.100393331827714,34.20475134878608,9.066154914150756,7.0,week1_fullsim,0.9846758337432279,6.058449897778825,0.9978728491201816,6.014994205011741,0.13273799952177584,91.67740235784366,0.7355230750510793,0.27295145486272687
O,8.0,16.0,1.0,42.83694410297311,0.9990418663282333,16.388559717542346,8.036723047293535,45.639585468187036,12.851083230891934,7.0,week1_fullsim,0.9649004539046223,8.00727875608046,0.9988847910181445,8.026553262463626,0.15923444140386536,144.41499675001089,0.5831551154533329,0.1720565412466732
p,1.0,1.0,1.0,17.560165643910494,0.9985755681709639,9.54741689083851,1.1508551266100253,43.183819361574166,5.268049693173148,7.0,week1_fullsim,0.999999,0.734333375565914,0.9983912093177044,0.8760819712036495,0.25648053830300194,9.703571049518533,0.6290759177764155,0.3669064937333368
O,8.0,16.0,1.0,9.727609612559174,0.9818967750099863,108.06500752166711,7.919290404751907,57.16247496415013,2.9182828837677524,7.0,week1_fullsim,0.9799111631733927,7.791187479451676,0.9816795025416456,8.005868837435052,0.1403368122643316,19.83469440440725,0.2533365030376341,0.287692381886392
Fe,26.0,56.0,1.0,1.5040168847119921,0.5970352899476873,1.970026440459583,26.004029950612328,30.84392189835768,0.22784977169233772,7.0,week1_fullsim,0.5957467121611666,25.857535115938404,0.5973336382146714,25.996888849636015,0.27781476610327327,17.944814458620122,0.5322842484367827,0.2112124253008474
e+,1.0,0.0,1.0,53.04896561074463,0.9999999999536067,20.85894134850569,1.268441087314312,41.989353309464036,15.914689683223388,7.0,week1_fullsim,0.999999,1.278562909181883,0.999999,1.0932338297197541,0.9494942310095796,55.10068676702085,1.0,0.8475586045182063
C,6.0,12.0,1.0,173.23653882600576,0.9999413361759061,23.844062061111202,5.98060947700401,56.383237007564546,51.97096164780172,7.0,week1_fullsim,0.999999,5.868917143333943,0.999999,6.041545936105088,0.0714919222027111,228.03078215303438,0.300101332409758,0.09883139804393698
O,8.0,16.0,1.0,100.8300296249244,0.9998268609650537,102.3603315557911,7.9007944762740046,74.54145469747068,30.24900888747732,7.0,week1_fullsim,0.9918884170549801,7.811309185175156,0.999999,8.047252213315053,0.3566139784580788,415.423093625842,0.5395820701544711,0.1313947089521733
e-,1.0,0.0,-1.0,54.57977342989301,0.9999999999561725,9.784338151752289,1.3526912372507527,37.78034327723972,16.373932028967904,7.0,week1_fullsim,0.999999,0.8853795221257679,0.999999,1.2271913447488236,0.7616952006058947,60.57519791113943,0.966560748463866,0.7599349639698316
e+,1.0,0.0,1.0,37.23003321722144,0.9999999999058059,3.773100934106101,0.9795451937126886,48.91257080941192,11.169009965166431,7.0,week1_fullsim,0.999999,1.1044313475545802,0.9990704944783892,1.2837467255865949,0.8151397575876219,36.78826510823634,1.0,0.9145692376424063
He,2.0,4.0,1.0,81.74072459324748,0.9997365859159996,21.737032935519427,1.9836855427827897,69.88185032064553,24.522217377974243,7.0,week1_fullsim,0.999999,1.7091788543047728,0.999999,1.8983682696776583,0.09265825227052452,57.8011345277284,0.4161251130180635,0.16703572198115524
e+,1.0,0.0,1.0,83.957312526164,0.9999999999814779,16.668463246267674,1.353629862057284,48.25796294017158,25.1871937578492,7.0,week1_fullsim,0.999999,0.5337139195130782,0.999999,1.1131061705575562,0.903500336219558,78.80474421309903,1.0,0.8316484163539445
p,1.0,1.0,1.0,1.0403807405853496,0.7426089667936969,1.0528400445052282,0.9042681462033983,62.76457896047636,0.0607441549015327,7.0,week1_fullsim,0.7733692454863521,1.1506967918891369,0.7396487927598036,1.1870018464149432,0.04938399987791872,0.5102949236999057,0.5320426678103505,0.30323630608587127
e+,1.0,0.0,1.0,7.6989935048128615,0.9999999977973671,93.17923052893558,0.9361896066897045,66.18281769904766,2.3096980514438585,7.0,week1_fullsim,0.9944740789412123,0.9010148977058492,0.999999,1.1111003638359305,0.8020828322145618,9.315423049140799,0.9086648134878816,0.8320477935257944
Fe,26.0,56.0,1.0,141.3429313257644,0.9998978020504727,95.60050742716176,26.014869534820935,73.57755253781218,42.402879397729315,7.0,week1_fullsim,0.9927869681660781,25.85824583959603,0.9998776616515577,25.98414647132436,0.11204197818963216,719.3189839438411,0.15579353756110637,0.24733307695329154
C,6.0,12.0,1.0,128.08375588802943,0.9998926926262227,207.39148751453814,5.666460546404947,73.8091416764265,38.42512676640883,7.0,week1_fullsim,0.9882688923291998,6.017531633085515,0.9994066753702084,5.983550050647573,0.1587765036952498,283.2381413819202,0.38833481720520796,0.19244563932814931
p,1.0,1.0,1.0,57.36482492076174,0.9998662637568451,2.7441759019128864,1.6565585908305676,38.73982708848267,17.209447476228522,7.0,week1_fullsim,0.999999,0.9998415331602317,0.999999,1.0523722925362569,0.11684910457353534,40.43902358893481,0.756370730961847,0.048274403039967634
Si,14.0,28.0,1.0,5.8291469134087235,0.9518909869348587,11.942704636387543,13.965886037591801,38.09100095692236,1.748744074022617,7.0,week1_fullsim,0.9451840380586768,14.024040463268323,0.9516859155454321,13.990248039637203,0.15829661180730933,37.996866178423105,0.5137319933035938,0.24150554690921633
e-,1.0,0.0,-1.0,94.7383513679432,0.9999999999854535,495.67978235438557,0.9907650242905944,75.81026087708159,28.42150541038296,7.0,week1_fullsim,0.9865627719748269,0.8509265991615831,0.9991509096800794,1.054151666402073,0.9314909755430953,103.52559297925279,0.9766618354020636,0.875742382196877
C,6.0,12.0,1.0,3.7461845095285486,0.8940974030672896,23.21309362438707,5.983049523414682,52.9259993137138,1.1238553528585646,7.0,week1_fullsim,0.8922770054141603,6.112407783861572,0.8942248010928019,6.120090376829243,0.3051695010977712,8.3067135434347,0.47890709053668745,0.1541342010612681
O,8.0,16.0,1.0,3.590215571784724,0.8862416007673548,2.8406813109523017,8.076032478574565,74.52028065199306,1.0770646715354173,7.0,week1_fullsim,0.8555658949250295,7.807757970954039,0.8853929503188552,8.044460360405308,0.05952637335082034,3.6477519108626266,0.15193873467784486,0.1293717195425409
Si,14.0,28.0,1.0,21.23621100224276,0.9961185034020655,21.747241721375648,13.931703826765897,46.43058692999375,6.370863300672828,7.0,week1_fullsim,0.999999,14.144612663754195,0.9962634441684,13.969434212612214,0.16195011609469362,140.85293857972778,0.40525059214861825,0.34146922434682253
e+,1.0,0.0,1.0,26.018417951482714,0.9999999998071373,30.838752196961085,1.3957615596910877,49.051514474909794,7.805525385444814,7.0,week1_fullsim,0.9971820778197402,1.5402952326457107,0.9994734332935974,0.64076695880054,0.9655316467800966,22.78976873785479,1.0,0.7526888519475295
C,6.0,12.0,1.0,7.417926436805231,0.9694602600037799,23.596995078771865,5.9957127762230105,49.55074038099421,2.225377931041569,7.0,week1_fullsim,0.9760535179802812,6.0761324359162945,0.9695371432059138,5.887068142623652,0.18223265325897592,16.069445657528153,0.47897345351777726,0.36334763396859027
Si,14.0,28.0,1.0,31.30576989606534,0.9982082790052627,0.053690910930530515,14.069568518479562,33.939929571400974,9.391730968819601,7.0,week1_fullsim,0.9914488251895452,13.833760189021193,0.9988488418313891,13.953051581368205,0.21679810117189144,165.21555660617508,0.4469321377577357,0.3034074822875568
Si,14.0,28.0,1.0,57.08959190830384,0.9994602135777302,31.993247046085276,13.959394839479495,38.86019094898922,17.12687757249115,7.0,week1_fullsim,0.9916126388059354,13.896786896658186,0.9992372659436991,14.045918189358602,0.254396088537402,177.35590152894602,0.21316153402711216,0.17969788673170242
e+,1.0,0.0,1.0,2.7952552641128405,0.9999999832903612,19.06002739199512,1.053949190541386,48.75009636974539,0.8314670134902564,7.0,week1_fullsim,0.99551536059891,1.3417709899034214,0.9985494695056071,1.2158184431058179,0.7603056562981046,2.709533444959688,1.0,0.8770422839858789
Fe,26.0,56.0,1.0,5.187222547429986,0.9317835947279041,32.01061753573075,26.0002031161715,38.03407273797018,1.5561667642289958,7.0,week1_fullsim,0.9432384285876952,26.00873646603757,0.9320952523026202,26.01893542392231,0.16676146141481538,53.9971518057722,0.41456338196887754,0.4158916846348168
p,1.0,1.0,1.0,54.148181612712825,0.9998499064420492,63.562139177518674,0.5139275240529542,53.89153360670673,16.244454483813847,7.0,week1_fullsim,0.999999,0.9912445103963226,0.999999,1.11828404885547,0.27596175211888146,18.413456000337675,0.33950302620998024,0.09938103939584308
He,2.0,4.0,1.0,198.11328109466467,0.9999551429014065,35.63826532356043,2.0286466853265046,53.005106509183804,59.4339843283994,7.0,week1_fullsim,0.999999,2.053533342035208,0.999999,1.6974318835285738,0.1469631933802222,102.61059894441922,0.2747254125972748,0.16892280660842163
e+,1.0,0.0,1.0,155.19233760584757,0.9999999999945791,59.98595922672109,1.0874133533796801,62.269246437161286,46.55770128175427,7.0,week1_fullsim,0.9609871958751501,1.2224492006183254,0.999999,1.0760766104953337,0.9161717442072688,153.6961178085412,0.9663121335089653,0.9582437804009174
e+,1.0,0.0,1.0,2.094844226454408,0.9999999702486599,2.127795842962089,1.0258102543250338,76.85271922199965,0.477529292643305,7.0,week1_fullsim,0.964645198968574,1.1443346599290536,0.999999,0.9505852319814003,0.9048470776877969,2.0744734115282064,1.0,0.9600605928429948
p,1.0,1.0,1.0,25.77975493475364,0.9993383339986828,25.086608206286805,1.3111959182105204,41.89020523646147,7.733926480426092,7.0,week1_fullsim,0.999999,1.2202967256777177,0.9984936619957457,1.0075861440530232,0.1911229772432467,22.879680544504623,0.7027282735798688,0.0
e+,1.0,0.0,1.0,95.96918932220844,0.9999999999858242,45.51445797112517,0.7970893105891683,46.91915292843332,28.79075679666253,7.0,week1_fullsim,0.9894045351470346,0.8310801317044793,0.999999,1.0132278794222185,0.7774684033789472,94.63603169086382,0.8924130048137114,0.8881516009253305
O,8.0,16.0,1.0,3.8715658268006794,0.8998668999616873,3.7237898466341397,8.040258780486498,78.92280015120903,1.1614697480402039,7.0,week1_fullsim,0.8761601974624285,8.017444635960755,0.899852576834373,8.178306080210346,0.11000067840576302,14.941406149594403,0.4698010903504062,0.073232782947762
C,6.0,12.0,1.0,39.19776610654034,0.9988560179401917,12.588717809616986,5.809229312893491,46.69241929537388,11.759329831962102,7.0,week1_fullsim,0.999999,5.972213555954536,0.9990849572285191,5.84934249114194,0.06947570505855716,47.5332595779826,0.17195933520293505,0.10535518893690898
He,2.0,4.0,1.0,11.463338097656672,0.9868646313535557,66.40875994661799,1.7678206687764932,58.60342524702505,3.4390014292970017,7.0,week1_fullsim,0.9861088414047207,2.0195538868665244,0.9887943817545044,2.0587595863127337,0.17794629769742118,8.144299794835492,0.33945130404042895,0.22477488904129597
C,6.0,12.0,1.0,43.81935085488073,0.999084288111663,37.22189030279779,5.828518039992494,63.303602594301665,13.14580525646422,7.0,week1_fullsim,0.9661385053342906,5.932838608699918,0.99908761615093,6.092274703367872,0.1709023737917997,83.82660171598454,0.26234514637912604,0.17245456135408896
C,6.0,12.0,1.0,1.200967185863659,0.5390469846972807,1.1787290243625195,5.9158935845969305,69.14125535900953,0.1088503017108313,7.0,week1_fullsim,0.5138789133822496,5.838293524710049,0.5386712766468738,5.9041419846308925,0.20401467251247332,3.0704219927831717,0.3870863928662176,0.18878443505424325
e+,1.0,0.0,1.0,5.95967390569436,0.9999999963240886,26.506875096722652,0.7866696216759433,39.7999769324159,1.787902171708308,7.0,week1_fullsim,0.999999,0.8500722162422458,0.9979805810674762,0.6929152032313266,0.7475075854451798,5.6836841590203635,0.9906231842910984,0.7564939151111612
p,1.0,1.0,1.0,5.7714870183981315,0.9870417546631919,74.05598348574792,1.5536809742695596,72.87615387269122,1.7314461055194394,7.0,week1_fullsim,0.9763505291592334,0.5599238567920336,0.9852207723090972,1.2256983099104173,0.23763288052840326,2.6329260640126484,0.5196216673612177,0.06593972349437824
Fe,26.0,56.0,1.0,10.891915230012838,0.9832193596377288,328.53849802527424,25.957071259500978,70.34041438209546,3.2675745690038513,7.0,week1_fullsim,0.939331704350782,25.937454597602454,0.982941103620053,25.97550269010741,0.27553396851551326,168.36587969958853,0.5252746670584596,0.2258082732575533
e-,1.0,0.0,-1.0,1.9218721752944459,0.9999999646523131,1.4477371646916068,1.1133131925759032,59.138577393539165,0.4051123779762705,7.0,week1_fullsim,0.9892905106057793,0.8637837474972325,0.999999,1.255573159737812,0.7645990740985382,2.0981730601834157,0.8968383492108866,0.8514406750505257
Fe,26.0,56.0,1.0,12.06585440316999,0.9862621443952421,386.3781914183532,25.91618595338907,69.77039458846399,3.6197563209509966,7.0,week1_fullsim,0.999999,26.126081449161536,0.9861748121918198,26.01521218807756,0.17800803157912873,111.09372835737295,0.41464349059519223,0.23494434943038445
Fe,26.0,56.0,1.0,21.946073098096413,0.9957869946115108,6.773534127829601,26.029950962644506,66.09948616570362,6.5838219294289235,7.0,week1_fullsim,0.9802879789185585,26.02281035998038,0.9954006028082942,26.006957233769356,0.2512159541957385,194.8518242117497,0.3620473302192316,0.16534878103885053
p,1.0,1.0,1.0,1.1642260243628766,0.77861557476526,1.217179483443884,1.013058488578623,52.22922029688809,0.09693014217564373,7.0,week1_fullsim,0.7436552709425853,0.9801765987881467,0.7781806158607656,0.9708170173907948,0.26171508577869707,0.5610842598953927,0.3846720518353899,0.0814099616175898
p,1.0,1.0,1.0,5.564205325284636,0.9860787564346164,254.2502891774776,0.680366282345638,67.4718753571775,1.6692615975853908,7.0,week1_fullsim,0.965084223884882,1.4117901449942614,0.9848203963037363,0.756477968083985,0.11483866207431657,1.6447575538936106,0.31383929318344395,0.2059821429460141
e+,1.0,0.0,1.0,2.7489813278250934,0.9999999827230758,18.669875912249797,1.2220618186064776,49.70926815325054,0.8050798190587958,7.0,week1_fullsim,0.9997031700210561,1.0045170446626805,0.9979829073987565,0.6910491623786099,0.8782445787352045,2.862122321137558,1.0,0.7521716885294814
C,6.0,12.0,1.0,255.9557003630551,0.9999731254956181,19.988379197520224,5.9766959635826975,33.64806739180699,76.78671010891652,7.0,week1_fullsim,0.9909435675771434,5.982452910071708,0.999999,6.184500159811817,0.21285571303289536,1259.6771326311823,0.8829287170055611,0.11622272915485596
e+,1.0,0.0,1.0,2.101654649743038,0.9999999704411662,1.621024711915026,1.503243898648746,60.72051318853647,0.48050205867625106,7.0,week1_fullsim,0.9753751336593566,0.7843804692726819,0.9986302310228306,0.902887087728733,0.7484483400453651,2.2997080525155233,0.9211866297690565,0.8752828568959026
Si,14.0,28.0,1.0,35.82482898059576,0.9986309265537701,175.6920351440704,14.096062259331951,72.62761471759724,10.747448694178727,7.0,week1_fullsim,0.9965720687049461,13.902402996970523,0.9991518904946173,14.05509297647794,0.15903014441586386,250.77445827781156,0.5562120402011304,0.0
He,2.0,4.0,1.0,9.895521322884907,0.9824900256314119,7.812882613154432,1.9717976386587568,38.20671038201496,2.968656396865472,7.0,week1_fullsim,0.9886597569973113,1.6873740559789918,0.9807874923648409,2.069183683628912,0.1241823599957064,12.227100590807302,0.5568129880758788,0.43113243854505434
Fe,26.0,56.0,1.0,5.149373516740418,0.930879064388913,5.699109632932072,25.98518078799386,43.27256645824966,1.5448120550221254,7.0,week1_fullsim,0.9478869995947251,26.077179998659545,0.930850859867929,26.01705674032756,0.16875120028384363,80.23653713390195,0.6552160872321497,0.070254722433165
Si,14.0,28.0,1.0,130.51154322565287,0.9998966471633085,49.90785662871778,13.955690973207535,70.56312544460854,39.15346296769586,7.0,week1_fullsim,0.9992609852223139,13.84984185686028,0.999999,14.010443164803142,0.19800944606714935,1509.974693923027,0.7154848803188836,0.27440764527712425
He,2.0,4.0,1.0,44.159532565467174,0.9990983230889534,139.03508173559217,1.7732025107398806,59.17816571595477,13.247859769640153,7.0,week1_fullsim,0.999999,1.738162513461613,0.999006509363627,1.8682541871631717,0.19427466086400044,39.748632617048436,0.40526041624334513,0.27789460585567033
C,6.0,12.0,1.0,34.40037703680741,0.9985154554134836,130.77027072524103,5.956562294804532,74.71964870940602,10.320113111042224,7.0,week1_fullsim,0.999999,6.0350040863409635,0.9993223196147215,5.938346013809494,0.2904852862347804,82.56047494237765,0.35848144892702477,0.16781092187266383
e-,1.0,0.0,-1.0,1.706087062090067,0.9999999551453356,1.2860732809280766,1.108483424210529,54.83802825171006,0.32309547148890655,7.0,week1_fullsim,0.992877776298405,0.6352515206810885,0.9998027275456093,1.0657718869611195,0.8233637998457015,1.8858071847418358,1.0,1.0
e-,1.0,0.0,-1.0,4.380244556586228,0.9999999931952324,25.342489793261144,0.8789902331397819,56.570162276570855,1.3140733669758684,7.0,week1_fullsim,0.9747954177602047,0.8964324784996627,0.999999,0.9051992640478116,0.7646738248454887,4.4522987459871155,0.9179899583089419,0.8629012750860392
C,6.0,12.0,1.0,4.840662499686818,0.9323903550825067,8.586568830763484,5.929148271958402,39.819616395140756,1.4521987499060454,7.0,week1_fullsim,0.9574336357549006,6.012911465756406,0.9314972060545517,5.944386725477211,0.26884318848461997,18.25763374379885,0.6875225424487207,0.26932744463779734
He,2.0,4.0,1.0,11.912730448515113,0.9878192776016195,9.593019799961741,1.8867798047346398,40.28584505578311,3.5738191345545336,7.0,week1_fullsim,0.9879614136531492,2.2999028326102415,0.9875574105940481,1.8434888447274045,0.11443572050743175,8.403278581002333,0.4238292023582414,0.22984018324355313
He,2.0,4.0,1.0,191.68505370008853,0.9999520840761078,8.81752484628798,1.6493306261671645,31.8607375981802,57.505516110026555,7.0,week1_fullsim,0.9855362303889538,2.0106611050385084,0.999999,2.2486035791789223,0.11797147775415798,122.72595890619576,0.3262071582278893,0.3448898825299519
e-,1.0,0.0,-1.0,9.997621157325966,0.9999999986937791,1.8417387929678353,0.9722588515257526,62.02855300615283,2.9992863471977897,7.0,week1_fullsim,0.9997310669981874,1.3590585504303816,0.999999,0.6291884201401254,0.8310709218319631,10.50394895884051,1.0,0.7294501725745236
Si,14.0,28.0,1.0,6.494531386686309,0.9607005265872577,51.859693547116066,13.948502174677651,44.07598642395466,1.9483594160058926,7.0,week1_fullsim,0.9947641776261015,13.848369231755449,0.9605715674089702,13.941648810978014,0.25784203704731634,10.05154321543943,0.13719708982738982,0.07286013629841209
He,2.0,4.0,1.0,1.498715511677862,0.6240550601771577,1.4788551029089014,2.003022826184602,78.21447072250055,0.22545107471959946,7.0,week1_fullsim,0.6298274706701074,2.193127276411394,0.6263275351274675,2.075223228589722,0.2303539380779514,1.5959389656811738,0.501284375962419,0.33401844918627027
He,2.0,4.0,1.0,8.986433302389102,0.9788852555359936,16.89520126495561,1.920717970390975,50.981516774475566,2.6959299907167305,7.0,week1_fullsim,0.9583411999041449,1.8782199764251284,0.9808915013994882,2.2501883518887027,0.09492432342486994,9.680402165389578,0.4985653548758381,0.136905259216052
He,2.0,4.0,1.0,1.348019093489923,0.5834228462599792,1.201339090986295,2.1118299753231247,54.851447533027375,0.161986853604965,7.0,week1_fullsim,0.5847261733708544,1.9584258123117957,0.5853328134138766,2.0462448779378777,0.23805875811971045,1.5650784581879031,0.5487180081248101,0.14193281747001285
He,2.0,4.0,1.0,8.028894099269333,0.9737569917816387,37.22423637813404,1.9859573728922646,64.54816493889655,2.4086682297807998,7.0,week1_fullsim,0.978818874858558,1.8959870922176847,0.9753174920421701,1.9244773645498336,0.14478928032644015,10.021576273497017,0.656887232740273,0.1306581628397595
O,8.0,16.0,1.0,249.6429409435243,0.9999717492098589,15.313248483548554,7.9032837122957345,46.201607977351514,74.89288228305729,7.0,week1_fullsim,0.9880423368155753,7.786040102098964,0.9995760906459287,8.09061029270126,0.24712956132926323,1133.485165163124,0.5788221779539255,0.2591545157386917
Si,14.0,28.0,1.0,23.846789105048302,0.9969181146696215,19.679165462648452,14.046952325356123,41.679577728510885,7.15403673151449,7.0,week1_fullsim,0.999999,13.934636489956294,0.9969125728718102,13.98187560630227,0.20354481279329828,112.48823637517592,0.32191606574149956,0.153812979843264
C,6.0,12.0,1.0,3.2915283969151976,0.8687349161070639,16.614525391648865,6.002116191395011,32.84383742973871,0.9874585190745593,7.0,week1_fullsim,0.8771701656961701,5.869371715743533,0.8690423599706123,6.030298422415024,0.41838324357386386,12.431969593717124,0.6117162835261808,0.15709294797826903
e+,1.0,0.0,1.0,5.510662037497069,0.9999999957006533,7.880585871909326,0.5156976742679968,76.28707929312601,1.6531986112491208,7.0,week1_fullsim,0.999999,0.9687161185605624,0.999999,0.9176737263121687,0.7781017056493692,5.777159034387233,0.9862518665086698,0.9168263253908615
Si,14.0,28.0,1.0,25.982677486032856,0.9974020857089153,30.878853971316865,13.95384943794293,53.17782620721491,7.794803245809856,7.0,week1_fullsim,0.9637676080935297,13.986559866274613,0.9972617239000255,13.992708527904558,0.27285195292166164,86.7514312681016,0.2898765102416413,0.27201236402036055
p,1.0,1.0,1.0,1.1162780512254111,0.7655026862382377,1.1034427981460528,0.9800059428213063,79.89702465409295,0.08218955494813952,7.0,week1_fullsim,0.7677204422250878,0.8408558563089117,0.7694063962882717,1.3227225161173712,0.21539410015879557,0.1539000727398692,0.13976670032328098,0.0
e-,1.0,0.0,-1.0,169.1791600806116,0.9999999999954385,172.05289343154533,0.6832910866534494,68.96811788447434,50.75374802418348,7.0,week1_fullsim,0.999999,0.8814641309637375,0.999999,0.9189053377562821,0.9119320511550991,172.33281517656116,0.9579851697870627,0.9822620852690076
e-,1.0,0.0,-1.0,27.046944065214888,0.9999999998215265,4.016237075186905,1.1032487398162636,65.71883047125682,8.114083219564465,7.0,week1_fullsim,0.9676678925412323,1.0379328719608607,0.9985467222420396,0.999514284105873,0.7825110777695173,27.942921650541404,0.987650227378469,0.8589867385538802
Si,14.0,28.0,1.0,16.574752736626294,0.9936519158284296,216.31030327050405,13.934523592481755,77.96901992652471,4.972425820987888,7.0,week1_fullsim,0.999999,13.855721592265285,0.9937541014031968,14.038526078863342,0.22538103532069118,73.69010014391773,0.3727953714976975,0.38087211530116577
He,2.0,4.0,1.0,59.45632673856185,0.9995023005991901,643.9330025398522,1.8342030551545871,78.76706369922681,17.836898021568555,7.0,week1_fullsim,0.9717725381758899,2.065319461055,0.999999,1.7852264821934485,0.09793618859653322,60.94161258742573,0.5237804305499314,0.07038209659954042
e-,1.0,0.0,-1.0,3.1337983428148224,0.9999999867056252,11.169790414022959,1.0937052988424985,50.62934096743942,0.9401395028444467,7.0,week1_fullsim,0.999999,0.23966887546437066,0.999999,0.9566694420153772,0.8581162454844884,3.557369310610251,0.9563391878762998,0.9110410706123081
