label,Z_true,A_true,sign,R_true,beta_true,R_tracker,Z_trk,beta_tof,Z_tof,beta_rich,Z_rich,TRD_e_like,E_ecal,E_over_p,shower_shape
p,1.0,1.0,1.0,7.2608162278863135,0.9917537076156547,7.312491979103654,1.064606231377981,0.9808170768355825,0.4679234186286729,0.9920075777430811,0.9230669573474886,0.14113200172590712,5.131175074312012,0.9046122665691009,0.18526358189407383
Si,14.0,28.0,1.0,1.9252577147485477,0.7161083554246532,1.9219810825088752,13.971106040428147,0.7111845099507336,14.060245377984016,0.7154760303925017,14.031016678039164,0.23920625676224938,9.535076200968959,0.30991550354575687,0.05940463232993509
e-,1.0,0.0,-1.0,18.653407545134844,0.9999999996247734,18.62356985784208,1.046372129638768,0.999999,1.5543242780965896,0.9982880259345839,1.1768767095350166,0.8389736818093251,19.986519650294746,0.9012530800979042,0.8230592363228365
e-,1.0,0.0,-1.0,66.97045035154515,0.99999999997089,68.79809061762252,0.8653457674611198,0.999999,1.200152235293728,0.9991595077812919,1.1076005894508456,1.0,70.228019796271,0.9646689517329449,0.8191659026968381
e+,1.0,0.0,1.0,50.05775388502615,0.9999999999478963,51.1477342819029,1.1743155852308826,0.999999,0.9243528237435914,0.999999,0.6405300562534051,0.8996817925915521,51.50152960755788,1.0,0.818866509250394
Fe,26.0,56.0,1.0,131.6528254624597,0.9998822069027385,127.55083087346114,26.056425099566127,0.999999,25.98231141974067,0.9996711939747337,25.989579613820183,0.18790848933452603,706.815295672913,0.25683913834647937,0.09325593121887218
He,2.0,4.0,1.0,5.127065538273084,0.9390762447925826,5.107048366533286,2.2166104291537385,0.9577155480362792,1.985157135237918,0.9391871293834975,2.0690455843012145,0.14989905326199987,3.4170610107062225,0.3641102291799691,0.0
e+,1.0,0.0,1.0,6.018095837638721,0.9999999963951117,6.098771233624578,0.8320801873286383,0.9979590546264723,1.242564739032108,0.999999,1.0467181315873446,0.6146770733904848,5.7494239201055475,1.0,0.979774195352503
p,1.0,1.0,1.0,246.51465705599153,0.9999927566848573,227.04969715625472,0.9110524181783541,0.999999,1.6169708373652893,0.999999,1.0867569465997793,0.1906528320906839,108.30763469091136,0.3824021686690048,0.3685303656645724
Fe,26.0,56.0,1.0,13.522377766868766,0.989016282313477,13.817054455954002,25.991822434868336,0.9859901938402827,25.912382363115473,0.9894081674628683,26.02334189896748,0.23847687307931273,120.6810671031383,0.38371728328368837,0.15932143171560947
O,8.0,16.0,1.0,116.73246790712261,0.9998708126218064,121.56204838520894,7.970051518798104,0.9879247266762986,7.954029028762863,0.999999,7.9301202098628245,0.13589761800732042,219.87994270234898,0.31371863182919557,0.22512589632411842
e+,1.0,0.0,1.0,32.7163390748812,0.9999999998780223,32.72598743696338,0.7962673292580472,0.999999,1.0691490770144423,0.9980816342601098,1.0764495635378055,0.7623807078773345,33.187151874014965,1.0,0.7848788661352902
e+,1.0,0.0,1.0,2.80558894709535,0.999999983413226,2.7944245012299676,0.6917871704120665,0.999999,1.1566457241360908,0.9998657633061367,0.9246028861804271,0.771619831075284,3.465825650611887,0.9857044448364708,0.9366890200723051
e-,1.0,0.0,-1.0,235.33709361474752,0.9999999999976426,240.5152112038161,0.8956440390679581,0.9974415719444248,1.3997369065508758,0.999985722958396,0.9266547680833556,0.8990953640297062,243.33748712791268,1.0,0.7417060431551863
Si,14.0,28.0,1.0,6.363325403990166,0.9591621387206367,6.429265535928842,13.985004668057089,0.953548393367902,13.909626992899778,0.9589298157577432,14.037641455862472,0.14823240289072281,22.315339561250347,0.2774388876554466,0.2253604469102325
e+,1.0,0.0,1.0,38.886191869190235,0.9999999999136585,38.899809685475724,0.8733366530893084,0.999999,1.1589606408569224,0.999999,1.2830137075593475,0.9866388076425281,36.61694081244123,0.9309941182456614,0.8137715271504153
p,1.0,1.0,1.0,4.270376061849895,0.9767025356977247,4.36804421502151,0.9425739748721838,0.9669587283079021,1.4851240202936569,0.9761303742758795,1.4862965393604042,0.2472474587914154,2.1087780411638004,0.5950075090699452,0.0
p,1.0,1.0,1.0,26.668568945458386,0.9993816630310542,27.35706544814772,0.9485986231974876,0.999999,1.1141956826576893,0.9997332384036722,1.1070553196730997,0.22326552427705484,12.319089569399775,0.4255535735426435,0.10824381906787912
C,6.0,12.0,1.0,21.898097472080945,0.9963483353518924,21.805633605908504,5.993030635392951,0.999999,6.145380909259046,0.9968098823840214,6.117771675631745,0.1737734313944884,41.335642942515754,0.3248458917780585,0.2613352425440448
C,6.0,12.0,1.0,4.4322406874498625,0.9208654205948517,4.399957442998369,6.062475589652427,0.8909224693387986,6.002381933604794,0.9205258080319015,5.9360346189529,0.2074364972630285,8.430586712446802,0.366405530442217,0.14492039688863428
Si,14.0,28.0,1.0,281.38787107546506,0.9999777637089323,258.5521876535713,13.990103031353714,0.999999,14.069769703828214,0.9992633071706836,13.943337180978725,0.16188392346951969,1746.1752542945655,0.402833510134074,0.32937403944814425
p,1.0,1.0,1.0,2.2309515412854912,0.9217942933439088,2.2028672471587405,0.20917092897633793,0.9243709043770489,0.9557829328563052,0.9212808160219496,0.8172456468380691,0.2152067315312214,1.1250591032510824,0.5498732260599029,0.2277275655074846
He,2.0,4.0,1.0,12.513989451118075,0.9889427775302606,12.471262004486412,1.7970200832069325,0.9665341857476903,2.2815405919666905,0.9892596215134632,2.003796739729737,0.15832358517040632,13.489644999006424,0.579490965981595,0.4153396363482287
He,2.0,4.0,1.0,1.1959853034681343,0.5374577703053621,1.2007526867430198,1.7792072650099033,0.5474981681091831,2.147594410628778,0.5368135849121609,2.0110390888845626,0.21059711755784064,1.9043006295305962,0.6910909665875389,0.2647326398905836
e-,1.0,0.0,-1.0,49.11188556638534,0.9999999999458701,49.790408926159536,0.916979611676273,0.9584842530208847,1.4561709062117014,0.9999964555480609,0.9265980148178429,1.0,51.69663239113437,1.0,0.8864078956149687
O,8.0,16.0,1.0,13.953611470786345,0.9910778073228388,13.411876162730307,8.105364135749513,0.9648999287710768,7.951347559450784,0.9904507344369203,7.972492846963379,0.24523023305645109,104.99354229562967,0.8336208646451465,0.031061454631862356
C,6.0,12.0,1.0,24.40153702918229,0.9970560386921874,24.48665079965484,6.0976832288984495,0.9824700846565436,6.107085529636869,0.9966734667708174,6.0958582551405565,0.20298030665557235,133.3106770068567,0.8255031393502785,0.08312724948326823
He,2.0,4.0,1.0,53.73868464281126,0.9993908607845549,52.50108511392068,2.1160214038413034,0.999999,2.038515779818591,0.9995298685241031,2.2341593782134344,0.18534422287998534,66.13435085794595,0.5398198491896904,0.1833814789085363
Fe,26.0,56.0,1.0,78.08044708005924,0.9996652240602656,78.37217839305727,26.06907425771424,0.999999,26.011227372848076,0.9997454406241961,25.948541588828256,0.032102551726570006,1152.0314121907302,0.5881882252088841,0.10250727234461365
e+,1.0,0.0,1.0,246.8722653797768,0.9999999999978578,245.57781073054937,1.0155427086749054,0.97432364821107,0.5582030861237406,0.9996023572835526,0.9588316763682491,0.9616411973453212,239.8927999466533,0.9900150278634977,0.901598733084803
Fe,26.0,56.0,1.0,138.10936893875908,0.9998929612731972,148.43696240417603,26.048244822268195,0.999999,25.895796143382388,0.99956710678989,26.016264838372393,0.18927126376150788,631.8417047418974,0.1626193790078413,0.2551208334462016
O,8.0,16.0,1.0,6.340207830583391,0.9588819408380364,6.554989737165683,8.006970334297444,0.9750818509488154,7.815205505696376,0.9587285939128902,7.958879865121454,0.25474158499077815,22.600252771238132,0.5078203732800658,0.11440614701142227
e+,1.0,0.0,1.0,63.317378908577446,0.9999999999674339,64.67169112553844,1.369687348691753,0.999999,0.7975668239542714,0.999999,1.1872931885641216,0.8067039868609405,59.839639584657384,1.0,0.7883507319855477
O,8.0,16.0,1.0,1.5423150170707745,0.6349527786106772,1.5278369170596486,8.014495449688503,0.6313182175566704,8.055294366034117,0.6350019453996008,8.039924565460824,0.21004946547795814,3.383523379699677,0.3010254643009391,0.0
Si,14.0,28.0,1.0,2.1747077459036643,0.7571006416433969,2.1980541774251305,13.982494254609525,0.7846796831077013,14.009664097954941,0.7573826784210562,14.044114282803141,0.17984641522920292,18.118499586831764,0.5795804870142867,0.17831595745480316
p,1.0,1.0,1.0,13.756760703377951,0.9976821611148812,14.00684391596695,0.8743830040736036,0.9705777954096133,0.8174017031615786,0.9961069113303971,0.6945757934244203,0.2972540095034391,7.5660387031330965,0.5201191109772046,0.15291049585599029
p,1.0,1.0,1.0,13.757696592344523,0.9976824753580721,13.851961799154694,0.8582627635313921,0.9784917421436384,0.6257678391419945,0.9954770066923041,0.7091388144808957,0.3133622145022606,4.820805445034982,0.3231498625674916,0.17193348959011787
Si,14.0,28.0,1.0,17.89804896094104,0.9945485309836416,17.789607985468898,14.001063815080897,0.9705229424032517,14.000743496973545,0.9946329848856748,13.927604458192567,0.15286457984809798,88.20596240034658,0.40799965785373954,0.2562203104881069
e+,1.0,0.0,1.0,15.035594689923728,0.9999999994224776,14.794936279403556,1.4643370928022728,0.999999,1.620885437816757,0.999999,0.9805248976448344,0.9227266843223378,15.9191488970162,0.9907264637320836,0.8313214160610922
e-,1.0,0.0,-1.0,38.79473222367051,0.999999999913251,39.08331478910124,1.103405235824643,0.999999,0.8814909608294785,0.998833025298904,0.8294712214552984,0.8900405002969548,39.65502134121162,0.9926707950284266,0.9146686375304247
O,8.0,16.0,1.0,231.22212696149887,0.9999670688159179,237.72458014259723,7.884178082920784,0.999999,7.940511790337974,0.999999,8.009946650233447,0.1447305789487219,1036.8109013082087,0.5259735558584422,0.2505413854106968
Fe,26.0,56.0,1.0,2.6777616389356487,0.7981975302411788,2.6552683096707774,25.9711675555437,0.8090821473970071,26.09893640060292,0.7980376968231074,26.0541980223223,0.22842104074112365,34.982276912112454,0.502160307614846,0.30527277046546947
C,6.0,12.0,1.0,7.6820629154522555,0.9714367217397867,7.592871318031444,6.044493753252088,0.9751110071569826,5.888153991761691,0.9710591602673063,6.0892931466773845,0.13754243466350446,29.033756878724198,0.55338884058983,0.34487697998595607
e+,1.0,0.0,1.0,1.5274415158962995,0.999999944039601,1.5198325091704585,0.8635946528650421,0.9881856908122577,1.3520269916717877,0.999999,1.1168664696067403,0.8420294136079494,1.5482216078650826,0.995087740659579,0.9092445661076096
C,6.0,12.0,1.0,3.1288347146422835,0.857584410009931,3.1385616403281666,6.055995865172941,0.8162550653366061,5.893494161898862,0.8578271771832087,5.94047891651098,0.2381062085251272,10.167153581755448,0.7082500721854491,0.3219458412101657
p,1.0,1.0,1.0,279.045129936484,0.9999943470516834,262.7945549113465,1.1898548365019426,0.9977945145470672,1.4679863888994413,0.9987789499425922,0.9476231168462665,0.14999799028385044,180.68094333179113,0.5532023458077558,0.05755259443397598
Si,14.0,28.0,1.0,1.2531030367719274,0.5553362321197013,1.2665085051254328,14.022836666388583,0.5312066065813037,14.236138026681001,0.5552630078854621,13.919441265053615,0.14108432371365182,1.3285522472610738,0.078012636265057,0.06414280237137032
C,6.0,12.0,1.0,3.3830302205386404,0.8744771940296548,3.465680224300179,5.876235499250422,0.9006577966425631,6.0591139625563475,0.8740156430765998,5.800304029605727,0.17891211903110477,5.748490565148137,0.328833332856424,0.4732870406597816
p,1.0,1.0,1.0,11.389454216678201,0.9966238784235886,11.43735561236182,0.8271516102605627,0.9981934727386095,1.256461639781474,0.9949493806250159,1.0819134506022086,0.15382181585890542,5.380161529511703,0.3884793669266382,0.2246442803014689
C,6.0,12.0,1.0,5.308568927976814,0.9428268109287231,5.3941623128218685,5.889144184281274,0.9391044658231854,6.117706186233138,0.9429271670192462,5.974586050977304,0.1825301593582078,10.153445204994073,0.43154896734314174,0.1584931167435383
O,8.0,16.0,1.0,22.417334419360987,0.9965146650451174,22.014545745942442,7.93820331485226,0.9725432092145652,8.19533856157334,0.9967975798948989,8.030982688808779,0.16666828093631636,144.05611213868087,0.6644575482677864,0.1246395677619442
O,8.0,16.0,1.0,284.09021578008577,0.9999781847186412,291.75998665021126,8.000828397718248,0.9854338483641609,8.151761582206362,0.9993741161906591,8.08728495157855,0.03601386679388291,560.4166971339313,0.2797237619836172,0.11936489786570155
p,1.0,1.0,1.0,55.42785653626829,0.9998567554523099,54.97989441330592,0.9750301819061207,0.9874626553667092,1.0008617440154177,0.9995166222404125,1.3283266154137972,0.27425887231412105,13.86121578428761,0.3396944545933478,0.15077260078483345
C,6.0,12.0,1.0,10.12430654952912,0.9832529087788874,9.967493088170277,6.044314352150286,0.9982524470493338,5.798653195722052,0.982429258440046,5.900687776502845,0.18070734861488538,22.743064983828265,0.48481877395406997,0.20564854779712421
e-,1.0,0.0,-1.0,49.17191380737934,0.9999999999460022,49.83145877550808,1.2661211911730461,0.9769171850035944,0.8685318499878624,0.9997071767758398,0.8222580212811326,0.8438692018207623,56.31190321129412,0.9894458304115049,0.9739940192994238
He,2.0,4.0,1.0,144.77227851581168,0.9999160033351269,150.4342762555049,1.8200746634296727,0.9667109806795715,1.9400615079411323,0.999999,1.8314252781672646,0.2497544816168768,145.17783144585553,0.628017538806457,0.21611635655531564
He,2.0,4.0,1.0,3.692051213286412,0.8914602340070471,3.7079167030446905,1.7801740204884673,0.9116069584180564,1.5878185748188312,0.8922727369098019,1.9634232401873024,0.08356080358599066,3.697736397876849,0.6286765770419002,0.2853047836904625
C,6.0,12.0,1.0,59.6926957242001,0.9995062314266506,60.615966971400404,5.863855566130362,0.999999,5.97138517297716,0.9989234072127775,6.051932275339564,0.16015289771518984,54.275114620046075,0.16476252687622506,0.0
Fe,26.0,56.0,1.0,33.176412057138535,0.998149915380683,31.938511131346484,26.058410023092158,0.999999,25.92507433710194,0.9975226821414487,26.008722529960764,0.13111156666773624,472.8317494432322,0.596324237512563,0.18495545196577226
Fe,26.0,56.0,1.0,65.72972944176256,0.9995276917900007,66.0630632051258,25.893923181683334,0.999999,25.90311396546892,0.9994120692072335,26.00711515892634,0.09637509600981882,700.1736952028581,0.45832179088461233,0.01830650376278481
He,2.0,4.0,1.0,1.616124829074085,0.6525722421242732,1.6060448286868518,2.277446261622586,0.6628751113923724,1.7710585795089173,0.6522067604355951,1.9216860947594396,0.20657664135979575,1.443602216951303,0.7419156424620392,0.0
O,8.0,16.0,1.0,65.40112745768917,0.9995886144291927,66.03430669501235,8.07440868746971,0.999999,7.9314429155495265,0.9996289432590983,8.01314203835383,0.20725514843389192,377.6569803966458,0.5648809350739797,0.20493125532239398
e-,1.0,0.0,-1.0,89.5437758041418,0.9999999999837169,92.09320098720379,0.7023208809800656,0.999999,1.0599735415227396,0.999999,0.9156027115382986,0.9534937408978184,84.15994822186359,1.0,0.9472504732432608
He,2.0,4.0,1.0,50.391518547034494,0.9993073381313453,52.30085391779338,1.6358633010416503,0.9685724567694654,1.9365957325068666,0.999999,2.0254975573546727,0.0,55.63513896883085,0.5076849849576978,0.14279033712269745
O,8.0,16.0,1.0,3.0802694005808386,0.8540017746701706,3.107232696643525,8.019145794246853,0.8521936356893812,8.131339636922284,0.8542697439037654,8.019855435839418,0.1658645409092096,9.48196241260491,0.3862144713204395,0.13761661093983957
O,8.0,16.0,1.0,2.50997677754345,0.8009086284557233,2.500415714014614,8.018975303607046,0.7903480305058965,8.064119749958026,0.8005188835140523,7.985624421554351,0.20233473261146234,12.380001835604764,0.6371651818511554,0.07977891811480688
Fe,26.0,56.0,1.0,67.46033725764694,0.9995515977844653,70.67308898074197,26.013366344713468,0.999999,25.87042594444807,0.9994669586048853,25.960137146985883,0.11010656614092627,714.9679483923264,0.42014745225034106,0.2165064420870457
He,2.0,4.0,1.0,40.220943238052094,0.9989133873236355,39.99954091281047,2.04251809011593,0.9971374588069216,2.1601351585082105,0.9983217241598328,2.160820335390764,0.2369929669693538,25.688549735418363,0.28126172897102003,0.22958696719649369
Fe,26.0,56.0,1.0,273.2652176021076,0.9999726554724644,279.2652219553918,26.05520124808518,0.999999,26.034916239738756,0.999999,26.047490423027643,0.16159004533129412,5144.187881888026,0.7412557170884413,0.31430863145208787
Fe,26.0,56.0,1.0,13.380097959216691,0.9887853812316838,13.005256255454901,25.983741685069056,0.9640234145398265,26.032581797251627,0.9884182539195798,25.99392907851287,0.08984756005163091,119.07787719434296,0.4236888310820627,0.2107569271025347
C,6.0,12.0,1.0,3.698662381925909,0.891787252432728,3.6753295273168596,5.779552415847242,0.8904009384149653,6.255936680342599,0.8920820457582631,6.018231554941128,0.3055126866287972,8.298082085518688,0.4320794369014131,0.13200349572483405
e-,1.0,0.0,-1.0,80.66681592157391,0.9999999999799359,80.57062237238691,0.8812942372427168,0.9865206507772625,1.1825237928090933,0.999999,0.9396021002300144,0.8560149199706703,80.55443735156562,1.0,0.8838364662746054
He,2.0,4.0,1.0,71.4805535647681,0.9996555807988918,71.25826349995918,2.1703237094672367,0.9988096616639426,1.6778753667166102,0.999999,2.0735588590856584,0.12769663191675168,47.50029925214752,0.27984480985433446,0.018563897113990063
Si,14.0,28.0,1.0,19.715100674024875,0.9955006394488586,19.954634727267898,14.047001031924866,0.999999,13.862558767507261,0.9952877687209589,13.987759460706435,0.147555933602804,144.29949452714618,0.44615787677111735,0.11431949106178166
C,6.0,12.0,1.0,70.4781052010541,0.9996457186401994,67.95023026025386,5.899158087776863,0.9794032323582088,6.089971655037026,0.9994353628851921,5.918911988055432,0.07033327272330893,126.78115028046066,0.3198984867454703,0.13018685497357424
Fe,26.0,56.0,1.0,5.879969663489008,0.9457036987529638,5.9256738561758,26.105501737816205,0.9439777229161009,25.947723543933726,0.9450884226010212,25.952156478068453,0.09635345066142659,55.53673876351437,0.3621718034452481,0.14708643418291056
Si,14.0,28.0,1.0,3.422673005112278,0.8768562084360547,3.4635678823713247,14.134051790821738,0.8725461974723784,14.025776496303656,0.8772789216945417,13.962389492388764,0.1876757223050095,13.48378608047926,0.29206481853611366,0.348768239644517
e-,1.0,0.0,-1.0,2.05283218090769,0.9999999690184526,2.061770738401205,1.590700434635942,0.9940259774975849,1.0329467850880394,0.999999,1.2284959215527378,0.730713816092915,2.1529788364028226,1.0,0.9201309325118159
Si,14.0,28.0,1.0,5.242627689371012,0.9415040708076038,5.2149939626444555,13.981851030180724,0.9248532761426411,13.922794631313835,0.9416224344151023,14.009433929386063,0.0665778881437365,42.69280192809828,0.5272098470642189,0.25121310972473876
p,1.0,1.0,1.0,41.82545560241366,0.9997484743077532,41.236912215862134,0.4863772720581425,0.999999,0.8146501673857722,0.9949223419500667,1.0429381650925453,0.21614175744778835,11.019690299511126,0.2600173853902408,0.2612523753207485
Si,14.0,28.0,1.0,4.366795385767472,0.9187590962924667,4.360453152709861,13.953247857993052,0.9521318925225071,13.976329110651646,0.9190998644874142,13.968576227184693,0.26138480969006256,26.408906693390243,0.4782327147147704,0.4058656156430819
C,6.0,12.0,1.0,154.30689037192525,0.9999260618165743,158.93963414887398,5.946253039482756,0.9711730369756834,5.872544045420612,0.9995029664146365,6.120953658145058,0.12657900318329723,444.54813442081945,0.36822529446009233,0.3091854237540858
He,2.0,4.0,1.0,4.156172179948045,0.9114065280185535,4.199687764298643,2.230774566981298,0.8929123241715491,2.0139010760226976,0.9088020725718956,2.1995830758056663,0.21464635037477445,4.27523098436761,0.5832922485839065,0.4126711886274891
e-,1.0,0.0,-1.0,49.59753673468676,0.999999999946925,49.532051450184724,0.8439113153352111,0.999999,1.2735487293429542,0.999999,0.998719852335157,0.9182445092235386,53.06994732166146,0.952295536391722,0.9047331153306379
e-,1.0,0.0,-1.0,20.269437499271188,0.99999999968222,20.08015560930649,0.6440357994691449,0.999999,1.5150171996428752,0.999999,1.0644796766924882,0.7633190901196457,18.84211313609213,1.0,0.7932710990294333
C,6.0,12.0,1.0,3.342164626730654,0.8719569206025755,3.3639234464450296,6.1829191488654915,0.872605708541348,5.824616132711576,0.8717012037340437,6.045329865742679,0.3341195699423558,0.4265031051652488,0.022482626719557197,0.1339112102457815
C,6.0,12.0,1.0,23.865331832403704,0.9969228798211831,23.477078857409822,6.014892760348212,0.9758583766033782,6.001677491988815,0.995799926505607,6.033281569569678,0.19634013486501284,84.56032247579556,0.6564414181684531,0.22241202573766633
C,6.0,12.0,1.0,231.7339635955593,0.9999672141199872,217.15761116320797,6.064262455571004,0.999999,5.903069979074934,0.9984400597641002,6.030414186786494,0.08555398464892365,433.9172645161373,0.3146141861502826,0.35529831466337924
e+,1.0,0.0,1.0,218.19371371043107,0.9999999999972576,228.95638446584752,1.5367611910919772,0.999999,1.3354366835845257,0.999999,1.1246639856785434,0.9987795058427757,223.0739774584822,0.9633817712367312,0.7763945853852006
C,6.0,12.0,1.0,5.276109785164548,0.9421812024064473,5.203427514656935,6.077996115630728,0.9588644034676757,5.715543875052181,0.9416228130168793,5.981829920101665,0.2332107572303031,20.584381279150072,0.5952056054790473,0.0
e-,1.0,0.0,-1.0,21.32785522813426,0.9999999997129777,21.739913661200028,0.8161892223387857,0.9812293037022649,0.8156788020589483,0.9978635880090804,1.0789382277889696,0.8217181268906814,21.02759439142566,1.0,1.0
e+,1.0,0.0,1.0,2.3642227360975703,0.9999999766421306,2.3942492402107907,1.0255840957402202,0.9810394439109784,0.9353482606589247,0.999999,1.2091902450544147,0.7736667518808162,2.01903538655552,1.0,0.9048389585753549
He,2.0,4.0,1.0,14.516375217951369,0.9917478073387529,14.790729195550545,2.054439855192517,0.9796102163796561,2.0547827203699423,0.9910858198899654,1.9136515161070902,0.17502213288115923,17.748242112035435,0.502698287780698,0.16694293462326382
C,6.0,12.0,1.0,6.257226561402376,0.9578525633692512,6.1207915163031785,5.8897439641181615,0.9297492581964446,6.08383522875676,0.9575403727496932,5.934666859476543,0.1511697179980869,8.65933560986883,0.27244324790932023,0.1797758742090942
O,8.0,16.0,1.0,200.6515171837369,0.9999562705314127,210.03717782162286,7.9811361064699105,0.9952720858160731,7.871193223364177,0.9993182662892652,7.967304640282925,0.16818774568370148,622.626765357816,0.4082949583485201,0.09477894393154605
Fe,26.0,56.0,1.0,36.91723058830703,0.9985050591657526,37.33457023850769,26.037788817152155,0.9862815060889271,26.06016179135038,0.998818141764885,26.008596859831577,0.0741240595985432,452.898738335451,0.5245778653959194,0.08079181058882984
Si,14.0,28.0,1.0,2.8713601687310706,0.8370875867925978,2.9019844970772777,14.03290089203047,0.849353548164068,14.117792485267175,0.8368075600094993,13.979620294009818,0.30777059958149755,16.84833934574679,0.36619092234076794,0.316034290444151
He,2.0,4.0,1.0,287.1733566142012,0.999978650614142,308.73726176009296,2.0392268432182856,0.999999,2.1042888883199,0.9989268800689031,2.096440783727365,0.1795172740142408,283.8280027601271,0.495074190922289,0.15665787763248887
Si,14.0,28.0,1.0,52.42721633475131,0.999360033959524,51.759374171328155,13.965289710942901,0.9865149987534582,13.902048060565471,0.9991557192654452,13.979158635857168,0.11722097425347858,708.7848523526117,0.770626084366623,0.2732153731545258
e-,1.0,0.0,-1.0,2.155794644560385,0.9999999719071873,2.141922880948306,0.8344357754561876,0.9664821520613659,1.0904013654173828,0.999310036793285,1.2787734517849145,0.7047302084025382,2.1307407635848605,0.9828104033466669,1.0
Si,14.0,28.0,1.0,95.62831260291318,0.9998075184116809,93.19999919507825,14.070656845992016,0.999999,14.049981868382535,0.999999,14.07863037899243,0.05581867462820553,379.3575360918907,0.23881104269446374,0.1861513935129479
He,2.0,4.0,1.0,24.05136543237388,0.9969700825335746,24.20718760178244,1.6654249201793339,0.9998547800652706,2.379490142260791,0.9998986939971087,2.0943229206895113,0.11075545609181717,22.027317976990545,0.4993972802648471,0.3283627469491658
Si,14.0,28.0,1.0,9.80608564427387,0.9821776992694898,9.729767208504203,14.151659981359025,0.9985576046661546,14.123909339210885,0.9813405497560744,13.946574956223861,0.0,63.34954673284634,0.4273571031131437,0.12393836907945395
Fe,26.0,56.0,1.0,3.0640902649121915,0.8347854505028464,3.081414536056074,26.061448998483293,0.8554194923644833,25.991644169256567,0.8351389799843847,25.96895020277924,0.21132351585796974,18.70515660364607,0.25072852625710296,0.19608918522410618
O,8.0,16.0,1.0,4.880458340829486,0.9333811777683501,4.970342154588564,8.072861028884216,0.9250243090870055,7.978770657687416,0.9334174754309961,7.982447790380501,0.1915719301554321,21.252478675561825,0.5647696412032555,0.12904316017604364
Fe,26.0,56.0,1.0,2.5960772063953046,0.7890984132153829,2.607562501184097,26.09438777328742,0.7980198748220048,26.027995332421742,0.7892508381160286,25.964140752848536,0.1988818010908338,13.517559804227126,0.2519990855551332,0.2067016904443412
e-,1.0,0.0,-1.0,97.72546258515592,0.9999999999863292,95.81282646907897,1.4230989401940088,0.999999,1.270811317937765,0.999999,1.2557859401468894,1.0,101.46610685652124,0.9842203409259417,0.9279592108000678
e+,1.0,0.0,1.0,4.7445185206785565,0.9999999942000304,4.5935242057257195,0.7322279784355654,0.999999,1.724873475557014,0.998399068369724,0.9627267230675349,0.9517210555828246,5.333635588585677,1.0,0.9076824947258264
O,8.0,16.0,1.0,14.593267453350983,0.9918334806415748,14.500398147918249,8.150652789535703,0.999999,7.978666806966298,0.9921720253638009,7.967147374894554,0.25782861018285513,88.21808225000198,0.6109838223387518,0.1273829683491574
C,6.0,12.0,1.0,249.82799752818696,0.9999717910453406,245.3822864448263,5.867395918890958,0.9806533533782685,5.984599430656863,0.999999,6.020321265778342,0.05809381239104114,687.8794984156351,0.495468013525644,0.12908839845921583
e-,1.0,0.0,-1.0,290.8297333296166,0.9999999999984565,287.1091675172845,0.9624044262807501,0.999999,1.5321439208453187,0.999999,0.8425708235835653,0.8326458036100614,308.38769167263314,1.0,0.8087459774281184
O,8.0,16.0,1.0,91.21517129349098,0.9997884487493863,89.2715844286266,8.01704764472989,0.999999,8.150400752233914,0.9992103092371823,7.982210101633764,0.17269421238071178,296.6365255168462,0.46371001899804254,0.21476563397655046
e-,1.0,0.0,-1.0,95.2792881113824,0.9999999999856183,95.5928295690739,1.1153796627083838,0.999999,1.7597315062683758,0.999999,0.9258139611610012,0.9999459779438644,100.94789842397999,0.9819979559204836,0.9248457036796087
Fe,26.0,56.0,1.0,219.0283607485046,0.9999574373640178,198.11006129671836,26.085703368815317,0.999999,25.977079665042403,0.999999,26.081202148028986,0.21545084430843184,3029.312519652521,0.5054517864792427,0.27844432739311026
e+,1.0,0.0,1.0,94.15144094834159,0.9999999999852714,100.38295421178464,1.4575007709679957,0.9840006432946863,0.33636464604495253,0.998728819003214,0.7504455742098103,0.9232546298926554,83.01764983634206,1.0,0.892448970964193
He,2.0,4.0,1.0,13.093661054156177,0.9898856649316268,13.457967188608519,1.8889566340879687,0.983133175597613,2.0883345737317596,0.9906604338510505,2.0333828112044836,0.2341089357456193,8.933674684503101,0.4588394489496387,0.4216463895898665
Si,14.0,28.0,1.0,1.410579045300734,0.6008641090131442,1.4108260945278441,14.146932034162276,0.5961293514813922,13.956713385720821,0.6007752515650966,14.060187185613403,0.31679500678388683,8.791910631413156,0.5402108044551921,0.1289805294473931
C,6.0,12.0,1.0,3.2821431304111677,0.8681253280118888,3.261773582765329,5.930560709668362,0.9098042860391518,5.973749881847341,0.8674746345519253,5.873292044318739,0.22780166842037108,8.947404501303378,0.4481706795728301,0.33121487835911534
O,8.0,16.0,1.0,12.624158553362555,0.9891318038219868,12.687141320603537,8.105331022473669,0.9968685156012722,7.98798509824898,0.9893751500933861,8.075771051391962,0.2086145431485553,48.96987434455963,0.57912213027213,0.056806845395414446
O,8.0,16.0,1.0,4.544155254188043,0.9242893803580743,4.571909913630347,7.902995368324395,0.9267716796415585,8.00096765751277,0.9245882193458277,8.077228361032171,0.1882933993609895,12.125825464334712,0.29406215873380925,0.16322762807221192
Fe,26.0,56.0,1.0,6.537705068328712,0.9553965176263682,6.5349242076844805,25.990806288304775,0.9771534072997651,26.10076347538808,0.9552548538626512,26.01005972609324,0.09893406059189533,43.77686111328497,0.28822727108658047,0.10531449433284151
